Bacteria	Country	Region	Code	Year	Aminoglycosides_r_percentage	Carbapenems_r_percentage	Fluoroquinolones_r_percentage	Third-generation_cephalosporins_r_percentage	R_multi	DDD_sys_commun	per_cap_US	GDP_total	GDP_health	Out_pocket_exp	income_pc	rural_pop	HDI	ctrl_corrup	GOV_effect	rule_law	total_pop
Escherichia_coli	Lithuania	Northern	LT	2013	0.107226107	0	0.159353349	0.076036866	0.018691589	15.1148	958.9	15702.14306	6.14	32.82087147	15310	33.014	0.84	0.426032931	0.831737101	0.836003721	2957689
Escherichia_coli	Lithuania	Northern	LT	2014	0.106164384	0	0.128378378	0.080808081	0.025773196	13.126	1021	16548.40641	6.2	31.49276078	16040	32.892	0.852	0.558858037	0.982653379	0.939177334	2932367
Escherichia_coli	Lithuania	Northern	LT	2015	0.101200686	0	0.205831904	0.160068847	0.04302926	13.636	920.2	14249.11497	6.48	31.83712065	15170	32.77	0.855	0.617654681	1.184934258	1.008047462	2904910
Escherichia_coli	Lithuania	Northern	LT	2016	0.079646018	0	0.197468354	0.147169811	0.025542784	13.5114	988.5	14999.47964	6.64	32.31704831	14870	32.634	0.86	0.713836074	1.070065498	1.029358149	2868231
Escherichia_coli	Lithuania	Northern	LT	2017	0.08254717	0	0.252061249	0.167840376	0.043786982	13.5566	1078	16882.63947	6.46	32.2738111	15260	32.484	0.866	0.553735316	0.965336978	0.99265039	2828403
Escherichia_coli	Lithuania	Northern	LT	2018	0.078875793	0	0.196557971	0.153291253	0.045537341	15.4257	1078	19080.61737	6.46	32.2738111	17380	32.321	0.869	0.4979783	1.072397828	0.956690431	2801543
Escherichia_coli	Luxembourg	Western	LU	2008	0.075907591	0	0.221122112	0.062913907	0.036423841	22.9926	7548	114293.8433	6.54	10.06149203	88000	12.2	0.89	1.971971512	1.625626564	1.801214099	488650
Escherichia_coli	Luxembourg	Western	LU	2009	0.089700997	0	0.255813953	0.083056478	0.043189369	23.7525	7640	103198.6693	7.34	9.895283729	71220	11.822	0.885	1.973333359	1.747320056	1.827186227	497783
Escherichia_coli	Luxembourg	Western	LU	2010	0.064971751	0	0.262711864	0.093220339	0.016949153	23.1935	7452	104965.3061	7.03	10.23235396	78220	11.453	0.893	2.046461344	1.721773505	1.85144341	506953
Escherichia_coli	Luxembourg	Western	LU	2011	0.079096045	0	0.240793201	0.082152975	0.028328612	23.3347	7165	115761.5077	6.11	10.87945402	76260	11.094	0.892	2.159843683	1.748484015	1.833190441	518347
Escherichia_coli	Luxembourg	Western	LU	2012	0.062874251	0	0.239520958	0.113772455	0.026946108	23.1448	7097	106749.0136	6.57	10.4518801	75450	10.751	0.892	2.122711658	1.672071934	1.7989043	530946
Escherichia_coli	Luxembourg	Western	LU	2013	0.070234114	0	0.277966102	0.106312292	0.021201413	23.1353	6522	113625.1329	5.67	11.06899157	75500	10.426	0.892	2.123356342	1.629902482	1.816298723	543360
Escherichia_coli	Luxembourg	Western	LU	2014	0.079019074	0.002717391	0.247282609	0.119565217	0.038147139	21.5989	6681	118823.6484	5.56	11.05491295	76470	10.116	0.895	2.073182344	1.65443325	1.906487703	556319
Escherichia_coli	Luxembourg	Western	LU	2015	0.089337176	0	0.242074928	0.126801153	0.051873199	21.8471	5567	101376.4966	5.48	10.61571091	72470	9.821	0.899	2.09668684	1.72407794	1.874648809	569604
Escherichia_coli	Luxembourg	Western	LU	2016	0.090909091	0	0.289473684	0.136363636	0.038277512	21.3645	5596	104278.391	5.47	10.49742699	68670	9.54	0.904	2.096853733	1.692345738	1.760356069	582014
Escherichia_coli	Luxembourg	Western	LU	2017	0.103926097	0	0.228637413	0.096997691	0.034642032	20.9298	5783	107627.151	5.48	10.6895417	66430	9.273	0.908	1.985519648	1.683146834	1.737712979	596336
Escherichia_coli	Luxembourg	Western	LU	2018	0.073286052	0	0.217703349	0.125	0.038369305	20.6867	5783	116654.2611	5.48	10.6895417	70910	9.019	0.909	2.088051796	1.778221369	1.80984962	607950
Escherichia_coli	Malta	Southern	MT	2008	0.21875	0	0.3359375	0.209677419	0.193548387	17.893	1751	21928.70067	7.96	32.99180269	19950	6.071	0.833	0.997960448	1.279612303	1.624920011	409379
Escherichia_coli	Malta	Southern	MT	2009	0.208860759	0.012658228	0.303797468	0.14556962	0.120253165	18.6035	1677	20675.58259	8.08	32.45967627	19520	5.999	0.835	0.772958219	1.173995137	1.480706453	412477
Escherichia_coli	Malta	Southern	MT	2010	0.223958333	0	0.34375	0.15625	0.135416667	18.0963	1734	21107.36443	8.21	33.02583098	20540	5.928	0.847	0.790017307	1.192727447	1.416975498	414508
Escherichia_coli	Malta	Southern	MT	2011	0.150684932	0	0.319634703	0.127853881	0.091324201	20.0757	1960	22858.58609	8.56	33.16239417	21440	5.859	0.848	0.766042888	1.195340633	1.286828995	416268
Escherichia_coli	Malta	Southern	MT	2012	0.114832536	0	0.301435407	0.129186603	0.062200957	19.4984	1899	21916.41159	8.61	32.09076226	21650	5.789	0.854	0.94321835	1.247961402	1.344981909	420028
Escherichia_coli	Malta	Southern	MT	2013	0.090909091	0	0.297520661	0.08677686	0.049586777	20.6661	2121	23837.27999	8.83	30.22222221	22710	5.721	0.861	0.983500004	1.257873297	1.333084106	425967
Escherichia_coli	Malta	Southern	MT	2014	0.097014925	0	0.287313433	0.108208955	0.067164179	20.4509	2462	26008.82772	9.37	36.38644814	24260	5.653	0.868	0.851744354	1.028361678	1.193639755	434558
Escherichia_coli	Malta	Southern	MT	2015	0.121848739	0	0.37394958	0.117647059	0.071428571	18.7583	2250	24002.52329	9.24	37.10762262	24680	5.586	0.877	0.900374472	0.850428402	1.135585546	445053
Escherichia_coli	Malta	Southern	MT	2016	0.103658537	0	0.414634146	0.146341463	0.054878049	18.3857	2328	25133.04565	9.17	35.02109647	23580	5.52	0.881	0.721244872	0.9557845	0.997758865	455356
Escherichia_coli	Malta	Southern	MT	2017	0.108280255	0	0.433121019	0.156050955	0.063694268	19.7945	2586	27239.0701	9.34	34.75378752	23570	5.454	0.883	0.739660442	1.004371881	1.143620372	467999
Escherichia_coli	Malta	Southern	MT	2018	0.09939759	0	0.418674699	0.153614458	0.045180723	18.5797	2586	30133.46617	9.34	34.75378752	26350	5.388	0.885	0.579995453	0.968795955	1.053262472	484630
Escherichia_coli	Netherlands	Western	NL	2008	0.056578947	0.000450857	0.143942781	0.046214789	0.015294647	10.0085	5361	57644.47997	9.28	9.923715144	52670	14.598	0.906	2.11823535	1.696206212	1.761363387	16445593
Escherichia_coli	Netherlands	Western	NL	2009	0.044425817	0	0.11022297	0.042652027	0.014126712	10.1139	5262	52514.02712	9.99	9.069506824	53670	13.712	0.906	2.13432312	1.739726305	1.814506173	16530388
Escherichia_coli	Netherlands	Western	NL	2010	0.071596244	0	0.135816955	0.051372896	0.018095521	10.008	5187	50950.03434	10.16	9.095671028	53900	12.866	0.911	2.143759251	1.729365945	1.819352388	16615394
Escherichia_coli	Netherlands	Western	NL	2011	0.078103837	0	0.142760334	0.057395644	0.022045455	10.1292	5555	54159.34661	10.23	9.482382983	54480	12.121	0.922	2.120604277	1.788898706	1.822073698	16693074
Escherichia_coli	Netherlands	Western	NL	2012	0.071823204	0.000212721	0.154566745	0.059549128	0.017754011	10.0884	5285	50073.00566	10.54	10.0906767	52930	11.412	0.921	2.117599487	1.813399553	1.861233473	16754962
Escherichia_coli	Netherlands	Western	NL	2013	0.06222316	0.000211595	0.141437632	0.058227848	0.018847946	9.6108	5531	52184.06185	10.58	11.53488532	52950	10.813	0.924	2.046001911	1.78395927	1.8350811	16804432
Escherichia_coli	Netherlands	Western	NL	2014	0.062914418	0	0.133147114	0.056795444	0.021478599	9.4164	5594	52830.17423	10.57	11.58756539	51980	10.31	0.925	1.990493894	1.817106485	1.980402589	16865008
Escherichia_coli	Netherlands	Western	NL	2015	0.059873559	0.000186047	0.131808886	0.057084418	0.019713595	9.4898	4675	45175.23189	10.32	11.28642857	49810	9.827	0.927	1.884297013	1.832506895	1.944192171	16939923
Escherichia_coli	Netherlands	Western	NL	2016	0.062060341	0	0.128477649	0.064092543	0.022670419	9.2481	4753	46007.85292	10.3	11.30024791	46900	9.365	0.929	1.913111448	1.833539486	1.894409895	17030314
Escherichia_coli	Netherlands	Western	NL	2017	0.056386479	0.000299312	0.141660434	0.061639737	0.018859452	8.9412	4911	48675.22234	10.1	11.08693331	47140	8.923	0.932	1.867299438	1.85179317	1.830022931	17131296
Escherichia_coli	Netherlands	Western	NL	2018	0.062437634	0.000142592	0.149251604	0.072885466	0.021401056	8.8975	4911	53048.09621	10.1	11.08693331	51310	8.51	0.934	2.009312391	1.850465655	1.815322399	17231624
Escherichia_coli	Norway	Northern	NO	2008	0.032276016	0.000647668	0.073348264	0.025569761	0.008408072	15.2127	7768	96944.09561	7.96	15.65692127	87520	21.474	0.938	1.906426668	1.842090368	1.970246673	4768212
Escherichia_coli	Norway	Northern	NO	2009	0.033134166	0	0.086885246	0.022751896	0.006568144	14.8862	7302	79977.69708	9.06	15.25448412	87910	21.185	0.938	1.994785309	1.841374755	1.881072044	4828726
Escherichia_coli	Norway	Northern	NO	2010	0.04318789	0	0.087340097	0.036923077	0.013864043	15.4061	7860	87693.79007	8.9	15.04647136	88560	20.898	0.942	2.085211277	1.878928065	1.897269487	4889252
Escherichia_coli	Norway	Northern	NO	2011	0.040890688	0.000386399	0.089820359	0.036464526	0.012394865	16.1062	8900	100600.5624	8.78	15.20982683	90420	20.545	0.943	2.149326324	1.837559104	1.873943806	4953088
Escherichia_coli	Norway	Northern	NO	2012	0.057558717	0	0.112908899	0.049022855	0.019400353	16.5331	8970	101524.1419	8.77	14.80008215	99220	20.126	0.942	2.256409407	1.909127474	1.958512545	5018573
Escherichia_coli	Norway	Northern	NO	2013	0.063981812	0.000649562	0.108907563	0.055248619	0.024907439	15.8313	9241	102913.4508	8.92	14.59419578	104330	19.714	0.946	2.294474602	1.884966731	1.980009913	5079623
Escherichia_coli	Norway	Northern	NO	2014	0.059374086	0	0.110102489	0.057877814	0.019630823	15.5436	9118	97019.18275	9.33	14.37853277	104560	19.308	0.945	2.226565599	1.828457475	2.029048204	5137232
Escherichia_coli	Norway	Northern	NO	2015	0.059981824	0.000303306	0.102183141	0.060284762	0.019102486	15.4323	7566	74355.51586	10.11	14.14276958	93110	18.909	0.948	2.242803812	1.864499331	2.011147022	5188607
Escherichia_coli	Norway	Northern	NO	2016	0.055063641	0.000553097	0.109387981	0.055570915	0.019395955	14.8937	7497	70459.1825	10.52	14.27099854	81810	18.515	0.951	2.196582556	1.86937499	2.036334038	5234519
Escherichia_coli	Norway	Northern	NO	2017	0.071811361	0.000803643	0.135620477	0.058650241	0.023866988	14.3658	7936	75496.75406	10.45	14.17728662	76210	18.129	0.953	2.236802578	1.983223081	2.020279169	5276968
Escherichia_coli	Norway	Northern	NO	2018	0.057474227	0.000257798	0.128707764	0.067543181	0.020123839	13.9812	7936	81734.46557	10.45	14.17728662	80640	17.752	0.954	2.090203762	1.887119412	1.964528322	5311916
Escherichia_coli	Poland	Central	PL	2008	0.071428571	0	0.202380952	0.023809524	0.011904762	17.414	892.6	14001.38156	6.37	24.43300337	11970	38.884	0.824	0.461351156	0.473243326	0.546503127	38125759
Escherichia_coli	Poland	Central	PL	2009	0.064864865	0	0.231040564	0.090753425	0.013779528	20.0809	759.6	11527.53442	6.59	24.51955527	12530	38.996	0.828	0.445084333	0.531756818	0.62840575	38151603
Escherichia_coli	Poland	Central	PL	2010	0.09202454	0.001422475	0.257597685	0.075268817	0.029363785	17.9982	809.2	12599.53358	6.42	23.86526614	12770	39.108	0.835	0.497079551	0.640948951	0.683574736	38042794
Escherichia_coli	Poland	Central	PL	2011	0.082585278	0.00093985	0.273444347	0.117270789	0.037426901	18.2179	866.1	13893.50926	6.23	23.96363318	12950	39.22	0.84	0.557022214	0.620748818	0.766173959	38063255
Escherichia_coli	Poland	Central	PL	2012	0.12097561	0	0.293320426	0.129218901	0.060606061	19.8787	815.1	13145.53926	6.2	24.2740646	13300	39.346	0.836	0.663234055	0.675630391	0.780411541	38063164
Escherichia_coli	Poland	Central	PL	2013	0.106768351	0	0.273429952	0.109073359	0.050102249	20.4971	878.1	13781.06261	6.38	23.80160242	13530	39.471	0.851	0.596016347	0.722514808	0.819490671	38040196
Escherichia_coli	Poland	Central	PL	2014	0.098314607	0.002042901	0.292336802	0.105069124	0.055555556	19.8834	911.3	14347.91458	6.35	23.01104367	13680	39.597	0.853	0.635148048	0.827383578	0.840595961	38011735
Escherichia_coli	Poland	Central	PL	2015	0.111954459	0.001334223	0.27880331	0.119254658	0.060704961	22.8069	804	12572.4266	6.4	23.31281453	13350	39.722	0.858	0.669521451	0.798782945	0.802058518	37986412
Escherichia_coli	Poland	Central	PL	2016	0.132883776	0.000391696	0.330678802	0.137182788	0.08502696	20.7318	813.5	12431.81589	6.54	23.08046073	12680	39.822	0.864	0.739105165	0.706566393	0.636217952	37970087
Escherichia_coli	Poland	Central	PL	2017	0.140125046	0.00036483	0.358624454	0.166782973	0.081632653	23.7883	906.8	13861.30936	6.54	23.04979265	12740	39.895	0.868	0.724992394	0.643040895	0.472560197	37974826
Escherichia_coli	Poland	Central	PL	2018	0.151082074	0.0012	0.34670822	0.175954198	0.105196982	23.0221	906.8	15460.64428	6.54	23.04979265	14150	39.942	0.872	0.641523778	0.662650824	0.427449137	37974750
Escherichia_coli	Portugal	Southern	PT	2008	0.13546798	0	0.285986049	0.101010101	0.064308682	18.99	2322	24847.54514	9.35	25.81731975	22590	40.641	0.814	1.070165277	1.085485101	1.020403624	10558177
Escherichia_coli	Portugal	Southern	PT	2009	0.105755042	0.00180072	0.277242777	0.092050209	0.052659574	19.134	2279	23059.79745	9.88	24.60703701	22920	40.036	0.817	1.092931271	1.156264782	1.064921498	10568247
Escherichia_coli	Portugal	Southern	PT	2010	0.120262759	0.002772003	0.272774597	0.104253112	0.064805058	18.612	2213	22498.69086	9.82	24.55263883	22960	39.433	0.822	1.090370893	1.010234594	1.05659771	10573100
Escherichia_coli	Portugal	Southern	PT	2011	0.138124363	0	0.272300469	0.11257233	0.071919619	19.2262	2208	23186.91313	9.53	26.30024552	22720	38.833	0.827	1.112963796	0.947194099	1.02385664	10557560
Escherichia_coli	Portugal	Southern	PT	2012	0.162488394	0.001469868	0.303058387	0.135097493	0.091585309	18.7098	1919	20564.88986	9.35	28.17890942	21150	38.237	0.829	0.96023792	1.035027623	1.065502048	10514844
Escherichia_coli	Portugal	Southern	PT	2013	0.152011923	0.001124438	0.316201117	0.149365198	0.081464873	16.0974	1959	21647.04181	9.09	26.9631058	21370	37.648	0.837	0.950478137	1.230732441	1.058801651	10457295
Escherichia_coli	Portugal	Southern	PT	2014	0.151071929	0.00020008	0.323652278	0.164211783	0.081779916	16.5963	1987	22074.30076	9.02	27.70278156	21190	37.064	0.84	0.947626293	0.988590837	1.137530565	10401062
Escherichia_coli	Portugal	Southern	PT	2015	0.138309754	0.000933881	0.296592813	0.160900298	0.07603429	17.3372	1725	19242.36647	8.97	27.72781551	20440	36.486	0.843	0.964724958	1.220341086	1.146594763	10358076
Escherichia_coli	Portugal	Southern	PT	2016	0.131483088	0.000173611	0.289469134	0.160615491	0.076709476	17.5384	1803	19978.40121	9.04	27.79162228	19930	35.914	0.846	0.92550689	1.209820509	1.097241998	10325452
Escherichia_coli	Portugal	Southern	PT	2017	0.119304838	0.003289474	0.272727273	0.155876417	0.06598586	16.3669	1908	21490.42986	8.97	27.53207982	20050	35.348	0.848	0.873952627	1.332027793	1.132149458	10300300
Escherichia_coli	Portugal	Southern	PT	2018	0.121545064	0.005347594	0.254601227	0.147083829	0.061956143	17.1966	1908	23461.57186	8.97	27.53207982	21990	34.789	0.85	0.849960387	1.208908916	1.140163064	10283822
Escherichia_coli	Romania	Eastern	RO	2008	0.235294118	0	0.269230769	0.236363636	0.1875	9.6463	521.3	10435.04398	5.02	18.182154	8800	46.433	0.795	-0.14283666	-0.324172407	-0.013610071	20537875
Escherichia_coli	Romania	Eastern	RO	2009	0.157894737	0	0.181818182	0.13559322	0.127272727	9.6463	449.4	8548.118672	5.28	20.78450471	9220	46.302	0.798	-0.262549967	-0.359749705	0.045407757	20367487
Escherichia_coli	Romania	Eastern	RO	2010	0.121212121	0	0.242424242	0.205882353	0.0625	18.06145	472.2	8209.919456	5.77	19.63123679	8640	46.171	0.797	-0.226526499	-0.265529186	0.048213527	20246871
Escherichia_coli	Romania	Eastern	RO	2011	0.18	0	0.28	0.210526316	0.1	26.4766	426.6	9104.995622	4.7	24.27583933	8660	46.04	0.798	-0.213255227	-0.328980565	0.056954619	20147528
Escherichia_coli	Romania	Eastern	RO	2012	0.243243243	0	0.290322581	0.251308901	0.156424581	25.9402	401.7	8535.046876	4.72	22.42794037	8780	46.026	0.796	-0.263397515	-0.311950058	0.042129636	20058035
Escherichia_coli	Romania	Eastern	RO	2013	0.147651007	0	0.31	0.228187919	0.092465753	26.7645	495.2	9555.244217	5.19	20.17611563	9320	46.063	0.8	-0.18797645	-0.074424632	0.125015959	19983693
Escherichia_coli	Romania	Eastern	RO	2014	0.171617162	0.006557377	0.312703583	0.294117647	0.144295302	26.6204	503.3	10026.97358	5.03	20.31369954	9680	46.1	0.803	-0.112616196	-0.025993757	0.165362	19908979
Escherichia_coli	Romania	Eastern	RO	2015	0.183060109	0.019021739	0.307277628	0.268292683	0.134615385	28.0473	442.2	8977.437382	4.94	21.28169239	9650	46.113	0.806	-0.017646439	-0.056130581	0.157543659	19815616
Escherichia_coli	Romania	Eastern	RO	2016	0.149758454	0.00973236	0.306220096	0.234449761	0.117073171	24.4245	476.2	9567.129345	4.99	20.75504959	9650	46.1	0.808	-0.018714854	-0.169035584	0.360988885	19702267
Escherichia_coli	Romania	Eastern	RO	2017	0.152046784	0.003921569	0.264478764	0.187258687	0.097465887	24.5039	555.1	10807.79539	5.16	20.48804611	10110	46.064	0.813	-0.03147899	-0.172128066	0.387540936	19587290
Escherichia_coli	Romania	Eastern	RO	2018	0.12788906	0	0.291021672	0.201834862	0.071762871	24.9563	555.1	12408.59649	5.16	20.48804611	11430	46.002	0.816	-0.121651269	-0.253441751	0.325064033	19472545
Escherichia_coli	Slovenia	Central	SI	2008	0.065217391	0	0.169336384	0.042334096	0.022883295	12.6229	2171	27483.33695	7.85	12.63994575	24620	47.791	0.878	0.981918633	1.187827349	1.00898242	2021316
Escherichia_coli	Slovenia	Central	SI	2009	0.098544233	0	0.182530795	0.045912654	0.024636058	11.9269	2117	24694.23056	8.56	12.77988851	24380	47.567	0.877	1.058565736	1.154733896	1.07542634	2039669
Escherichia_coli	Slovenia	Central	SI	2010	0.088235294	0	0.193277311	0.066176471	0.037815126	11.8137	2015	23509.54339	8.59	12.6401633	24540	47.342	0.881	0.922867894	1.02644074	1.008394241	2048583
Escherichia_coli	Slovenia	Central	SI	2011	0.095808383	0	0.206586826	0.087824351	0.038922156	11.8791	2145	25095.13263	8.57	12.19664216	24580	47.117	0.883	0.948806465	0.98951149	1.052851915	2052843
Escherichia_coli	Slovenia	Central	SI	2012	0.08390411	0	0.214041096	0.095034247	0.049657534	11.783	1975	22643.10025	8.76	12.4599658	23250	46.892	0.876	0.839746892	1.031650066	1.014998674	2057159
Escherichia_coli	Slovenia	Central	SI	2013	0.093137255	0.000816993	0.198529412	0.087418301	0.044934641	11.907	2055	23496.60231	8.79	12.45486438	23230	46.668	0.884	0.729321599	1.013162732	1.000792265	2059953
Escherichia_coli	Slovenia	Central	SI	2014	0.112664474	0	0.232730263	0.127467105	0.070723684	11.6207	2060	24214.92207	8.51	12.98344582	23610	46.443	0.886	0.726776481	1.005159855	1.001514196	2061980
Escherichia_coli	Slovenia	Central	SI	2015	0.128959276	0	0.246037736	0.136500754	0.080754717	11.855	1775	20881.76677	8.5	12.49877736	22250	46.219	0.886	0.772998154	0.972418487	0.974570155	2063531
Escherichia_coli	Slovenia	Central	SI	2016	0.106338028	0	0.255633803	0.125352113	0.069014085	10.6526	1834	21622.58068	8.48	12.00222373	21750	45.98	0.892	0.822988153	1.127258778	1.082672358	2065042
Escherichia_coli	Slovenia	Central	SI	2017	0.114285714	0	0.248734635	0.124738676	0.062906725	10.7356	1920	23500.75223	8.19	12.32816875	22110	45.727	0.899	0.813808024	1.170688272	1.023465395	2066388
Escherichia_coli	Slovenia	Central	SI	2018	0.097176308	0	0.210313961	0.091429299	0.047296087	11.83435	2035	23505.14781	8.535	12.47937158	23430	46.78	0.8835	0.831367523	1.029045403	1.011990547	2058556
Escherichia_coli	Spain	Southern	ES	2008	0.109085888	0	0.325207756	0.090182019	0.029395452	15.7652	2968	35366.2596	8.29	21.01576924	32190	22.024	0.856	1.190226078	0.920346916	1.193508863	45954106
Escherichia_coli	Spain	Southern	ES	2009	0.129649031	0	0.31496063	0.113059409	0.043866562	15.6735	2913	32042.47408	8.98	19.5030123	32460	21.79	0.858	1.062199712	0.945832193	1.162589192	46362946
Escherichia_coli	Spain	Southern	ES	2010	0.140976124	0.000175562	0.327598315	0.12113764	0.054599719	16.194	2775	30502.71971	9.01	20.75950205	31880	21.558	0.865	1.084354401	0.994798839	1.188944459	46576897
Escherichia_coli	Spain	Southern	ES	2011	0.148134928	0.000178795	0.344827586	0.119821429	0.049159814	16.597	2895	31636.44631	9.08	21.11074477	30950	21.327	0.87	1.104123712	1.02723515	1.198051929	46742697
Escherichia_coli	Spain	Southern	ES	2012	0.155594714	0.000529101	0.338521401	0.135049365	0.058396744	15.6555	2589	28324.42934	9.07	22.84075618	29520	21.098	0.873	1.128225803	1.120682478	1.064827085	46773055
Escherichia_coli	Spain	Southern	ES	2013	0.153314218	0.007431177	0.348970638	0.133007417	0.058436075	16.1563	2629	29059.54795	9.02	23.98318201	29210	20.867	0.875	0.903092504	1.154522538	1.0205158	46620045
Escherichia_coli	Spain	Southern	ES	2014	0.150687285	0.00051573	0.340323135	0.123346504	0.052975576	17.0698	2671	29461.55033	9.02	24.36438203	29130	20.634	0.88	0.629841745	1.1597054	0.952644229	46480882
Escherichia_coli	Spain	Southern	ES	2015	0.147018031	0.000156274	0.315545959	0.11621033	0.055018703	17.4888	2352	25732.01836	9.11	23.78713787	28430	20.398	0.885	0.583900213	1.174035192	0.901592016	46444832
Escherichia_coli	Spain	Southern	ES	2016	0.145294118	0.000588755	0.328233044	0.149705882	0.061993815	25.6276	2391	26505.34322	8.97	23.93914312	27530	20.16	0.888	0.515630543	1.115842104	0.978824794	46484062
Escherichia_coli	Spain	Southern	ES	2017	0.137004478	0.000165948	0.325030272	0.12809026	0.054728091	25.0078	2506	28170.43457	8.87	23.56579006	27060	19.92	0.891	0.491772741	1.033853531	1.008470416	46593236
Escherichia_coli	Spain	Southern	ES	2018	0.141216557	0.000378597	0.321165966	0.137574151	0.063832588	24.3111	2506	30337.67913	8.87	23.56579006	29320	19.679	0.893	0.613605201	1.002135754	0.968262732	46797754
Escherichia_coli	Sweden	Northern	SE	2008	0.022597467	0	0.102793296	0.022580645	0.006709533	14.2216	4653	56152.55234	8.3	16.92032367	55480	15.254	0.901	2.227349281	1.956433296	1.931482196	9219637
Escherichia_coli	Sweden	Northern	SE	2009	0.028519776	0.000129333	0.103922911	0.02583171	0.009268039	13.6945	4152	46946.96027	8.93	16.90623462	52470	15.098	0.899	2.253190994	2.045358896	1.965965271	9298515
Escherichia_coli	Sweden	Northern	SE	2010	0.034442085	0.000258665	0.105052526	0.029082774	0.011826544	13.7565	4437	52869.04429	8.48	16.94122553	54580	14.944	0.906	2.274586916	2.004213095	1.955096722	9378126
Escherichia_coli	Sweden	Northern	SE	2011	0.047628909	0	0.100568516	0.036456292	0.014157014	13.8858	6387	60755.75955	10.67	15.0433436	56570	14.703	0.906	2.196956873	1.96506381	1.941077232	9449213
Escherichia_coli	Sweden	Northern	SE	2012	0.058154235	0.000180865	0.110890374	0.044608994	0.01770871	13.7087	6274	58037.82132	10.93	15.4042542	58930	14.38	0.908	2.312869072	1.957009554	1.951555252	9519374
Escherichia_coli	Sweden	Northern	SE	2013	0.060422535	0.00027222	0.115823817	0.05204461	0.020439808	12.65	6723	61126.9432	11.09	15.53537697	61580	14.064	0.927	2.29162097	1.909026146	1.972878098	9600379
Escherichia_coli	Sweden	Northern	SE	2014	0.060649304	0	0.112991054	0.055606477	0.02022365	12.4811	6628	60020.36046	11.13	15.51090479	61690	13.753	0.929	2.153375149	1.803889275	1.992006302	9696110
Escherichia_coli	Sweden	Northern	SE	2015	0.064224961	0.000753721	0.126153846	0.062385321	0.02453871	11.9241	5623	51545.48361	11	15.48625827	58250	13.447	0.932	2.241128206	1.815902472	2.037792206	9799186
Escherichia_coli	Sweden	Northern	SE	2016	0.07224061	0.000866176	0.136605729	0.082638689	0.031272518	11.6734	5707	51965.15715	10.98	15.33536315	54370	13.148	0.934	2.191839695	1.773643494	2.01903367	9923085
Escherichia_coli	Sweden	Northern	SE	2017	0.064953109	0.00017334	0.157931274	0.07357513	0.020187957	11.2584	5905	53791.50873	11.02	15.03260434	52970	12.854	0.935	2.138959408	1.837575555	1.936156511	10057698
Escherichia_coli	Sweden	Northern	SE	2018	0.077352176	0.000185598	0.18055039	0.083302412	0.030737705	10.7826	5905	54589.06039	11.02	15.03260434	55620	12.569	0.937	2.139881849	1.830975056	1.894910097	10175214
Escherichia_coli	UK	Northern	UK	2008	0.070202808	0.001392758	0.151054852	0.069311446	0.033947066	14.9073	3606	47286.99849	7.65	9.436758608	48580	19.243	0.896	1.682486892	1.643774986	1.708198905	61806995
Escherichia_coli	UK	Northern	UK	2009	0.073764788	0.000289101	0.180387409	0.093583566	0.039823009	15.1974	3274	38713.13743	8.48	9.372603148	44220	18.969	0.899	1.632727146	1.512003183	1.7389853	62276270
Escherichia_coli	UK	Northern	UK	2010	0.082775411	0.000248447	0.173001038	0.089729492	0.039837786	16.4634	3309	39435.8399	8.43	9.79340598	41650	18.698	0.905	1.604826927	1.568379402	1.764102578	62766365
Escherichia_coli	UK	Northern	UK	2011	0.080904434	0.000646552	0.175413372	0.096294867	0.035564436	16.5041	3502	42038.57225	8.38	9.883193672	41070	18.43	0.899	1.616091013	1.558900833	1.650690675	63258810
Escherichia_coli	UK	Northern	UK	2012	0.086228482	0.002122733	0.165678577	0.131379128	0.041958042	17.661	3493	42462.77157	8.29	9.715238214	41700	18.163	0.897	1.674152732	1.547542214	1.718675971	63700215
Escherichia_coli	UK	Northern	UK	2013	0.090427016	0.000479923	0.163046585	0.147130276	0.043611324	18.3145	4208	43444.533	9.77	15.03525972	42740	17.898	0.914	1.699135184	1.495450616	1.705037713	64128273
Escherichia_coli	UK	Northern	UK	2014	0.088534506	0.001413539	0.168183788	0.103198843	0.043773219	18.5446	4601	47425.60768	9.76	14.97426927	44330	17.635	0.918	1.738477588	1.626729727	1.889571428	64602298
Escherichia_coli	UK	Northern	UK	2015	0.099471249	0.002546844	0.156400551	0.112594312	0.045126001	17.8977	4326	44974.83188	9.69	15.12357891	44290	17.374	0.916	1.876371026	1.743744612	1.813059926	65116219
Escherichia_coli	UK	Northern	UK	2016	0.098592765	0.00030753	0.163309007	0.09237389	0.040092887	17.452	3945	41064.13343	9.7	15.49326032	42980	17.114	0.918	1.898976684	1.60161829	1.691506982	65611593
Escherichia_coli	UK	Northern	UK	2017	0.099580338	0.000232759	0.174689415	0.10256043	0.041181737	17.0555	3859	40361.41738	9.63	15.95682204	41370	16.857	0.919	1.843364477	1.414132953	1.679469466	66058859
Escherichia_coli	UK	Northern	UK	2018	0.104735515	0.00041628	0.177121889	0.10966977	0.04456694	16.2974	3859	43043.22782	9.63	15.95682204	41730	16.602	0.92	1.826838136	1.341883779	1.637675166	66460344
