Bacteria	Country	Region	Code	Year	Aminoglycosides_r_percentage	Carbapenems_r_percentage	Fluoroquinolones_r_percentage	Third-generation_cephalosporins_r_percentage	R_multi	DDD_sys_commun	per_cap_US	GDP_total	GDP_health	Out_pocket_exp	income_pc	rural_pop	HDI	ctrl_corrup	GOV_effect	rule_law	total_pop
Klebsiella_pneumoniae	Spain	Southern	ES	2015	0.159708416	0.021577883	0.215517241	0.203219316	0.116935484	17.4888	2352	25732.01836	9.11	23.78713787	28430	20.398	0.885	0.583900213	1.174035192	0.901592016	46444832
Klebsiella_pneumoniae	Spain	Southern	ES	2016	0.154946365	0.020870602	0.227326969	0.223613596	0.124253286	25.6276	2391	26505.34322	8.97	23.93914312	27530	20.16	0.888	0.515630543	1.115842104	0.978824794	46484062
Klebsiella_pneumoniae	Spain	Southern	ES	2017	0.174487773	0.02781457	0.225437416	0.212822208	0.128032345	25.0078	2506	28170.43457	8.87	23.56579006	27060	19.92	0.891	0.491772741	1.033853531	1.008470416	46593236
Klebsiella_pneumoniae	Spain	Southern	ES	2018	0.193483709	0.038095238	0.237675143	0.254764293	0.157320872	24.3111	2506	30337.67913	8.87	23.56579006	29320	19.679	0.893	0.613605201	1.002135754	0.968262732	46797754
Klebsiella_pneumoniae	Sweden	Northern	SE	2008	0.010909091	0	0.070247934	0.023030303	0.006906077	14.2216	4653	56152.55234	8.3	16.92032367	55480	15.254	0.901	2.227349281	1.956433296	1.931482196	9219637
Klebsiella_pneumoniae	Sweden	Northern	SE	2009	0.013630646	0.001412429	0.064099708	0.023391636	0.007666522	13.6945	4152	46946.96027	8.93	16.90623462	52470	15.098	0.899	2.253190994	2.045358896	1.965965271	9298515
Klebsiella_pneumoniae	Sweden	Northern	SE	2010	0.016352201	0.002824859	0.057951482	0.023752969	0.008426966	13.7565	4437	52869.04429	8.48	16.94122553	54580	14.944	0.906	2.274586916	2.004213095	1.955096722	9378126
Klebsiella_pneumoniae	Sweden	Northern	SE	2011	0.019586507	0	0.038176034	0.023329799	0.008988764	13.8858	6387	60755.75955	10.67	15.0433436	56570	14.703	0.906	2.196956873	1.96506381	1.941077232	9449213
Klebsiella_pneumoniae	Sweden	Northern	SE	2012	0.024564995	0.001023541	0.036847492	0.028659161	0.01432958	13.7087	6274	58037.82132	10.93	15.4042542	58930	14.38	0.908	2.312869072	1.957009554	1.951555252	9519374
Klebsiella_pneumoniae	Sweden	Northern	SE	2013	0.029149798	0	0.039370079	0.036153846	0.017004049	12.65	6723	61126.9432	11.09	15.53537697	61580	14.064	0.927	2.29162097	1.909026146	1.972878098	9600379
Klebsiella_pneumoniae	Sweden	Northern	SE	2014	0.03255814	0	0.040629096	0.045	0.014446228	12.4811	6628	60020.36046	11.13	15.51090479	61690	13.753	0.929	2.153375149	1.803889275	1.992006302	9696110
Klebsiella_pneumoniae	Sweden	Northern	SE	2015	0.031813362	0	0.045203969	0.032967033	0.018604651	11.9241	5623	51545.48361	11	15.48625827	58250	13.447	0.932	2.241128206	1.815902472	2.037792206	9799186
Klebsiella_pneumoniae	Sweden	Northern	SE	2016	0.034180543	0.001306336	0.054142205	0.048796357	0.021034181	11.6734	5707	51965.15715	10.98	15.33536315	54370	13.148	0.934	2.191839695	1.773643494	2.01903367	9923085
Klebsiella_pneumoniae	Sweden	Northern	SE	2017	0.047434656	0.000968054	0.097678917	0.056092843	0.032913843	11.2584	5905	53791.50873	11.02	15.03260434	52970	12.854	0.935	2.138959408	1.837575555	1.936156511	10057698
Klebsiella_pneumoniae	Sweden	Northern	SE	2018	0.030358786	0.001838235	0.101195952	0.055096419	0.025782689	10.7826	5905	54589.06039	11.02	15.03260434	55620	12.569	0.937	2.139881849	1.830975056	1.894910097	10175214
Klebsiella_pneumoniae	UK	Northern	UK	2008	0.056478405	0.012396694	0.070121951	0.067114094	0.045627376	14.9073	3606	47286.99849	7.65	9.436758608	48580	19.243	0.896	1.682486892	1.643774986	1.708198905	61806995
Klebsiella_pneumoniae	UK	Northern	UK	2009	0.054676259	0.001692047	0.057575758	0.071755725	0.030744337	15.1974	3274	38713.13743	8.48	9.372603148	44220	18.969	0.899	1.632727146	1.512003183	1.7389853	62276270
Klebsiella_pneumoniae	UK	Northern	UK	2010	0.048933501	0.001477105	0.07421875	0.096904441	0.035663338	16.4634	3309	39435.8399	8.43	9.79340598	41650	18.698	0.905	1.604826927	1.568379402	1.764102578	62766365
Klebsiella_pneumoniae	UK	Northern	UK	2011	0.042900919	0.003636364	0.045685279	0.053475936	0.020787746	16.5041	3502	42038.57225	8.38	9.883193672	41070	18.43	0.899	1.616091013	1.558900833	1.650690675	63258810
Klebsiella_pneumoniae	UK	Northern	UK	2012	0.061378659	0.004504505	0.074324324	0.118152524	0.023001095	17.661	3493	42462.77157	8.29	9.715238214	41700	18.163	0.897	1.674152732	1.547542214	1.718675971	63700215
Klebsiella_pneumoniae	UK	Northern	UK	2013	0.063628547	0.004757374	0.086580087	0.136490251	0.047663551	18.3145	4208	43444.533	9.77	15.03525972	42740	17.898	0.914	1.699135184	1.495450616	1.705037713	64128273
Klebsiella_pneumoniae	UK	Northern	UK	2014	0.055366269	0.008419083	0.07699115	0.093047035	0.030769231	18.5446	4601	47425.60768	9.76	14.97426927	44330	17.635	0.918	1.738477588	1.626729727	1.889571428	64602298
Klebsiella_pneumoniae	UK	Northern	UK	2015	0.092523364	0.004158004	0.132542038	0.104803493	0.041942605	17.8977	4326	44974.83188	9.69	15.12357891	44290	17.374	0.916	1.876371026	1.743744612	1.813059926	65116219
Klebsiella_pneumoniae	UK	Northern	UK	2016	0.066505441	0.002704031	0.074784748	0.088656106	0.036928799	17.452	3945	41064.13343	9.7	15.49326032	42980	17.114	0.918	1.898976684	1.60161829	1.691506982	65611593
Klebsiella_pneumoniae	UK	Northern	UK	2017	0.079433153	0.005877892	0.092764028	0.113613513	0.042016807	17.0555	3859	40361.41738	9.63	15.95682204	41370	16.857	0.919	1.843364477	1.414132953	1.679469466	66058859
Klebsiella_pneumoniae	UK	Northern	UK	2018	0.090733929	0.006974249	0.130892857	0.129897703	0.056543457	16.2974	3859	43043.22782	9.63	15.95682204	41730	16.602	0.92	1.826838136	1.341883779	1.637675166	66460344
